Gene,HCs_spec,Macula.SCs_spec,Crista.SCs_spec
camk2n2_pdcd4b,1,0.998095238,0.998095238
camk2n2_cdc14b,1,1,1
camk2n2_pdyn,1,1,1
amer2_camk2n2,1,1,1
camk2n2_col19a1,1,1,1
grin2ab_phlda3,1,1,1
grin2ab_ogfrl1,1,1,1
grin2ab_s100t,1,0.997460317,0.997460317
gabra1_grin2ab,1,0.999365079,0.999365079
grin2ab_si:ch211-216b21.2,1,0.998730159,0.998730159
grin2ab_kcnh5b,1,1,1
CPNE8_grin2ab,1,1,1
c2cd4a_grin2ab,1,1,1
etv5a_grin2ab,1,1,1
grin2ab_vil1,1,1,1
cnksr2b_grin2ab,0.991803279,1,0.991803279
grin2ab_pcdh1b,1,0.999365079,0.999365079
grin2ab_si:dkey-112a7.4,1,0.999365079,0.999365079
grin2ab_mapkapk3,1,1,1
gbp_grin2ab,1,1,1
grin2ab_ntrk3a,1,0.998730159,0.998730159
grin2ab_slc8a4a,1,1,1
dlgap3_grin2ab,1,1,1
cdkl5_grin2ab,1,0.999365079,0.999365079
grin2ab_pdcd4b,1,0.998095238,0.998095238
cdc14b_grin2ab,1,0.999365079,0.999365079
grin2ab_pdyn,1,1,1
amer2_grin2ab,1,0.998730159,0.998730159
col19a1_grin2ab,1,1,1
ogfrl1_phlda3,1,1,1
phlda3_s100t,1,0.999365079,0.999365079
gabra1_phlda3,1,1,1
phlda3_si:ch211-216b21.2,1,1,1
kcnh5b_phlda3,1,1,1
CPNE8_phlda3,1,1,1
c2cd4a_phlda3,1,1,1
etv5a_phlda3,1,1,1
phlda3_vil1,1,1,1
cnksr2b_phlda3,1,1,1
pcdh1b_phlda3,1,1,1
phlda3_si:dkey-112a7.4,1,1,1
mapkapk3_phlda3,1,1,1
gbp_phlda3,1,1,1
ntrk3a_phlda3,1,1,1
phlda3_slc8a4a,1,1,1
dlgap3_phlda3,1,1,1
cdkl5_phlda3,1,0.999365079,0.999365079
pdcd4b_phlda3,1,0.999365079,0.999365079
cdc14b_phlda3,1,1,1
pdyn_phlda3,1,1,1
amer2_phlda3,1,1,1
col19a1_phlda3,1,1,1
ogfrl1_s100t,1,1,1
gabra1_ogfrl1,1,1,1
ogfrl1_si:ch211-216b21.2,1,1,1
kcnh5b_ogfrl1,1,1,1
CPNE8_ogfrl1,1,1,1
c2cd4a_ogfrl1,1,1,1
etv5a_ogfrl1,1,1,1
ogfrl1_vil1,1,1,1
cnksr2b_ogfrl1,1,1,1
ogfrl1_pcdh1b,1,1,1
ogfrl1_si:dkey-112a7.4,1,1,1
mapkapk3_ogfrl1,1,1,1
gbp_ogfrl1,1,1,1
ntrk3a_ogfrl1,1,1,1
ogfrl1_slc8a4a,1,1,1
dlgap3_ogfrl1,1,1,1
cdkl5_ogfrl1,1,1,1
ogfrl1_pdcd4b,1,1,1
cdc14b_ogfrl1,1,1,1
ogfrl1_pdyn,1,1,1
amer2_ogfrl1,1,1,1
col19a1_ogfrl1,1,1,1
gabra1_s100t,1,0.986666667,0.986666667
s100t_si:ch211-216b21.2,0.939130435,0.686984127,0.686984127
kcnh5b_s100t,1,0.996825397,0.996825397
CPNE8_s100t,0.983606557,0.987936508,0.983606557
c2cd4a_s100t,1,0.998095238,0.998095238
etv5a_s100t,0.982608696,0.966349206,0.966349206
s100t_vil1,0.991304348,0.991304348,0.998095238
cnksr2b_s100t,0.991304348,0.982857143,0.982857143
pcdh1b_s100t,0.93442623,0.883174603,0.883174603
s100t_si:dkey-112a7.4,0.991304348,0.980952381,0.980952381
mapkapk3_s100t,0.947826087,0.947826087,0.959016393
gbp_s100t,0.991803279,0.973968254,0.973968254
ntrk3a_s100t,0.959016393,0.842539683,0.842539683
s100t_slc8a4a,1,0.994285714,0.994285714
dlgap3_s100t,1,0.993015873,0.993015873
cdkl5_s100t,0.965217391,0.873650794,0.873650794
pdcd4b_s100t,0.904347826,0.553015873,0.553015873
cdc14b_s100t,0.93442623,0.865396825,0.865396825
pdyn_s100t,1,1,1
amer2_s100t,0.983606557,0.97968254,0.97968254
col19a1_s100t,1,0.989206349,0.989206349
gabra1_si:ch211-216b21.2,1,0.996825397,0.996825397
gabra1_kcnh5b,1,1,1
CPNE8_gabra1,1,1,1
c2cd4a_gabra1,1,1,1
etv5a_gabra1,1,0.999365079,0.999365079
gabra1_vil1,1,1,1
cnksr2b_gabra1,1,0.999365079,0.999365079
gabra1_pcdh1b,1,0.996190476,0.996190476
gabra1_si:dkey-112a7.4,1,0.998095238,0.998095238
gabra1_mapkapk3,1,1,1
gabra1_gbp,1,0.998730159,0.998730159
gabra1_ntrk3a,1,0.989206349,0.989206349
gabra1_slc8a4a,1,0.999365079,0.999365079
dlgap3_gabra1,1,1,1
cdkl5_gabra1,1,0.996190476,0.996190476
gabra1_pdcd4b,1,0.982222222,0.982222222
cdc14b_gabra1,1,0.994920635,0.994920635
gabra1_pdyn,1,1,1
amer2_gabra1,1,1,1
col19a1_gabra1,1,0.999365079,0.999365079
kcnh5b_si:ch211-216b21.2,1,0.998730159,0.998730159
CPNE8_si:ch211-216b21.2,0.973913043,0.973913043,0.987936508
c2cd4a_si:ch211-216b21.2,1,0.999365079,0.999365079
etv5a_si:ch211-216b21.2,0.973913043,0.973913043,0.982857143
si:ch211-216b21.2_vil1,0.991304348,0.991304348,0.998730159
cnksr2b_si:ch211-216b21.2,0.973913043,0.973913043,0.984761905
pcdh1b_si:ch211-216b21.2,0.930434783,0.91047619,0.91047619
si:ch211-216b21.2_si:dkey-112a7.4,0.982608696,0.982608696,0.984761905
mapkapk3_si:ch211-216b21.2,0.913043478,0.913043478,0.974603175
gbp_si:ch211-216b21.2,0.991803279,0.984126984,0.984126984
ntrk3a_si:ch211-216b21.2,0.967213115,0.85968254,0.85968254
si:ch211-216b21.2_slc8a4a,1,0.995555556,0.995555556
dlgap3_si:ch211-216b21.2,1,0.993650794,0.993650794
cdkl5_si:ch211-216b21.2,0.975409836,0.902222222,0.902222222
pdcd4b_si:ch211-216b21.2,0.860869565,0.652698413,0.652698413
cdc14b_si:ch211-216b21.2,0.959016393,0.883174603,0.883174603
pdyn_si:ch211-216b21.2,1,1,1
amer2_si:ch211-216b21.2,0.991304348,0.982857143,0.982857143
col19a1_si:ch211-216b21.2,1,0.994920635,0.994920635
CPNE8_kcnh5b,1,1,1
c2cd4a_kcnh5b,1,1,1
etv5a_kcnh5b,1,1,1
kcnh5b_vil1,1,1,1
cnksr2b_kcnh5b,1,0.999365079,0.999365079
kcnh5b_pcdh1b,1,0.996825397,0.996825397
kcnh5b_si:dkey-112a7.4,1,1,1
kcnh5b_mapkapk3,1,1,1
gbp_kcnh5b,1,1,1
kcnh5b_ntrk3a,1,0.998095238,0.998095238
kcnh5b_slc8a4a,1,1,1
dlgap3_kcnh5b,1,0.999365079,0.999365079
cdkl5_kcnh5b,1,0.999365079,0.999365079
kcnh5b_pdcd4b,1,0.997460317,0.997460317
cdc14b_kcnh5b,1,0.998730159,0.998730159
kcnh5b_pdyn,1,1,1
amer2_kcnh5b,1,1,1
col19a1_kcnh5b,1,1,1
c2cd4a_CPNE8,1,1,1
CPNE8_etv5a,0.991803279,0.999365079,0.991803279
CPNE8_vil1,1,1,1
cnksr2b_CPNE8,1,0.999365079,0.999365079
CPNE8_pcdh1b,0.982608696,0.982608696,0.991803279
CPNE8_si:dkey-112a7.4,1,1,1
CPNE8_mapkapk3,0.991304348,0.991304348,0.991803279
CPNE8_gbp,1,1,1
CPNE8_ntrk3a,1,0.991111111,0.991111111
CPNE8_slc8a4a,1,1,1
CPNE8_dlgap3,1,1,1
cdkl5_CPNE8,0.967213115,0.994920635,0.967213115
CPNE8_pdcd4b,0.982608696,0.982608696,0.983606557
cdc14b_CPNE8,0.983606557,0.991304348,0.983606557
CPNE8_pdyn,1,1,1
amer2_CPNE8,1,0.999365079,0.999365079
col19a1_CPNE8,1,1,1
c2cd4a_etv5a,1,0.999365079,0.999365079
c2cd4a_vil1,1,1,1
c2cd4a_cnksr2b,1,1,1
c2cd4a_pcdh1b,1,0.999365079,0.999365079
c2cd4a_si:dkey-112a7.4,1,1,1
c2cd4a_mapkapk3,1,0.999365079,0.999365079
c2cd4a_gbp,1,1,1
c2cd4a_ntrk3a,1,0.999365079,0.999365079
c2cd4a_slc8a4a,1,1,1
c2cd4a_dlgap3,1,1,1
c2cd4a_cdkl5,1,0.999365079,0.999365079
c2cd4a_pdcd4b,1,0.996825397,0.996825397
c2cd4a_cdc14b,1,1,1
c2cd4a_pdyn,1,1,1
amer2_c2cd4a,1,1,1
c2cd4a_col19a1,1,1,1
etv5a_vil1,0.991304348,0.991304348,0.999365079
cnksr2b_etv5a,1,0.998730159,0.998730159
etv5a_pcdh1b,0.959016393,0.982608696,0.959016393
etv5a_si:dkey-112a7.4,0.991304348,0.991304348,0.991803279
etv5a_mapkapk3,0.967213115,0.982608696,0.967213115
etv5a_gbp,1,0.996190476,0.996190476
etv5a_ntrk3a,1,0.993015873,0.993015873
etv5a_slc8a4a,1,0.999365079,0.999365079
dlgap3_etv5a,1,1,1
cdkl5_etv5a,0.991304348,0.991304348,0.991746032
etv5a_pdcd4b,0.956521739,0.956521739,0.959365079
cdc14b_etv5a,0.983606557,0.987936508,0.983606557
etv5a_pdyn,1,1,1
amer2_etv5a,0.991803279,0.999365079,0.991803279
col19a1_etv5a,1,0.996825397,0.996825397
cnksr2b_vil1,1,1,1
pcdh1b_vil1,0.991304348,0.991304348,0.999365079
si:dkey-112a7.4_vil1,1,1,1
mapkapk3_vil1,1,1,1
gbp_vil1,1,1,1
ntrk3a_vil1,1,0.998730159,0.998730159
slc8a4a_vil1,1,1,1
dlgap3_vil1,1,1,1
cdkl5_vil1,1,1,1
pdcd4b_vil1,1,0.999365079,0.999365079
cdc14b_vil1,1,0.999365079,0.999365079
pdyn_vil1,1,1,1
amer2_vil1,1,1,1
col19a1_vil1,1,0.999365079,0.999365079
cnksr2b_pcdh1b,0.991803279,0.993650794,0.991803279
cnksr2b_si:dkey-112a7.4,0.991304348,0.991304348,0.999365079
cnksr2b_mapkapk3,0.982608696,0.982608696,0.998730159
cnksr2b_gbp,0.991304348,0.991304348,0.998730159
cnksr2b_ntrk3a,0.991803279,0.991746032,0.991746032
cnksr2b_slc8a4a,1,0.999365079,0.999365079
cnksr2b_dlgap3,1,1,1
cdkl5_cnksr2b,1,0.993650794,0.993650794
cnksr2b_pdcd4b,0.973913043,0.973913043,0.975238095
cdc14b_cnksr2b,0.991304348,0.991304348,0.991746032
cnksr2b_pdyn,1,1,1
amer2_cnksr2b,1,0.999365079,0.999365079
cnksr2b_col19a1,1,0.998730159,0.998730159
pcdh1b_si:dkey-112a7.4,0.991304348,0.991304348,0.991803279
mapkapk3_pcdh1b,0.930434783,0.930434783,0.950819672
gbp_pcdh1b,1,0.993650794,0.993650794
ntrk3a_pcdh1b,0.975409836,0.958730159,0.958730159
pcdh1b_slc8a4a,0.991304348,0.991304348,0.998730159
dlgap3_pcdh1b,1,0.994285714,0.994285714
cdkl5_pcdh1b,0.930434783,0.930434783,0.963809524
pcdh1b_pdcd4b,0.87826087,0.87826087,0.88
cdc14b_pcdh1b,0.918032787,0.962539683,0.918032787
pcdh1b_pdyn,1,1,1
amer2_pcdh1b,1,0.993650794,0.993650794
col19a1_pcdh1b,1,0.994920635,0.994920635
mapkapk3_si:dkey-112a7.4,0.991304348,0.991304348,0.991803279
gbp_si:dkey-112a7.4,1,0.998730159,0.998730159
ntrk3a_si:dkey-112a7.4,0.991803279,0.99047619,0.99047619
si:dkey-112a7.4_slc8a4a,1,1,1
dlgap3_si:dkey-112a7.4,1,0.999365079,0.999365079
cdkl5_si:dkey-112a7.4,0.975409836,0.991746032,0.975409836
pdcd4b_si:dkey-112a7.4,0.967213115,0.973333333,0.967213115
cdc14b_si:dkey-112a7.4,0.991304348,0.99047619,0.99047619
pdyn_si:dkey-112a7.4,1,1,1
amer2_si:dkey-112a7.4,0.991803279,0.998730159,0.991803279
col19a1_si:dkey-112a7.4,1,0.999365079,0.999365079
gbp_mapkapk3,1,0.996825397,0.996825397
mapkapk3_ntrk3a,0.991304348,0.984126984,0.984126984
mapkapk3_slc8a4a,0.991304348,0.991304348,0.999365079
dlgap3_mapkapk3,1,0.999365079,0.999365079
cdkl5_mapkapk3,0.947826087,0.947826087,0.989206349
mapkapk3_pdcd4b,0.860869565,0.860869565,0.954920635
cdc14b_mapkapk3,0.93442623,0.983492063,0.93442623
mapkapk3_pdyn,1,1,1
amer2_mapkapk3,0.982608696,0.982608696,0.991803279
col19a1_mapkapk3,1,0.998730159,0.998730159
gbp_ntrk3a,0.991803279,0.989206349,0.989206349
gbp_slc8a4a,1,0.998730159,0.998730159
dlgap3_gbp,1,0.998730159,0.998730159
cdkl5_gbp,1,0.988571429,0.988571429
gbp_pdcd4b,0.991803279,0.961904762,0.961904762
cdc14b_gbp,0.991803279,0.986666667,0.986666667
gbp_pdyn,1,1,1
amer2_gbp,1,0.998095238,0.998095238
col19a1_gbp,1,0.999365079,0.999365079
ntrk3a_slc8a4a,1,0.999365079,0.999365079
dlgap3_ntrk3a,1,0.994920635,0.994920635
cdkl5_ntrk3a,0.983606557,0.956825397,0.956825397
ntrk3a_pdcd4b,0.950819672,0.815238095,0.815238095
cdc14b_ntrk3a,0.967213115,0.937777778,0.937777778
ntrk3a_pdyn,1,1,1
amer2_ntrk3a,0.991803279,0.989206349,0.989206349
col19a1_ntrk3a,1,0.996825397,0.996825397
dlgap3_slc8a4a,1,1,1
cdkl5_slc8a4a,1,0.998730159,0.998730159
pdcd4b_slc8a4a,1,0.993650794,0.993650794
cdc14b_slc8a4a,1,0.998095238,0.998095238
pdyn_slc8a4a,1,1,1
amer2_slc8a4a,1,1,1
col19a1_slc8a4a,1,1,1
cdkl5_dlgap3,1,0.998095238,0.998095238
dlgap3_pdcd4b,1,0.992380952,0.992380952
cdc14b_dlgap3,1,0.998095238,0.998095238
dlgap3_pdyn,1,1,1
amer2_dlgap3,1,1,1
col19a1_dlgap3,1,1,1
cdkl5_pdcd4b,0.87826087,0.841904762,0.841904762
cdc14b_cdkl5,0.959016393,0.953650794,0.953650794
cdkl5_pdyn,1,1,1
amer2_cdkl5,0.991304348,0.991304348,0.991803279
cdkl5_col19a1,1,0.996190476,0.996190476
cdc14b_pdcd4b,0.942622951,0.825396825,0.825396825
pdcd4b_pdyn,1,1,1
amer2_pdcd4b,0.991304348,0.982857143,0.982857143
col19a1_pdcd4b,1,0.987936508,0.987936508
cdc14b_pdyn,1,1,1
amer2_cdc14b,0.991803279,0.989206349,0.989206349
cdc14b_col19a1,1,0.991111111,0.991111111
amer2_pdyn,1,1,1
col19a1_pdyn,1,1,1
amer2_col19a1,1,0.998730159,0.998730159
kirrel3a_sdk2b,0.973913043,0.973913043,0.996190476
kctd15a_kirrel3a,1,1,1
kirrel3a_syt13,1,1,1
kirrel3a_vegfab,0.991304348,0.991304348,1
kctd15a_sdk2b,1,0.996190476,0.996190476
sdk2b_syt13,0.991304348,0.991304348,0.999365079
sdk2b_vegfab,0.965217391,0.965217391,0.998730159
kctd15a_syt13,1,1,1
kctd15a_vegfab,1,1,1
syt13_vegfab,0.991304348,0.991304348,1
ccka_tbr1b,1,1,1
gulp1b_tbr1b,1,1,1
cxcl14_tbr1b,1,1,1
tbr1b_tiam1a,1,1,1
ccka_gulp1b,1,1,1
ccka_cxcl14,1,1,1
ccka_tiam1a,1,1,1
cxcl14_gulp1b,0.991803279,1,0.991803279
gulp1b_tiam1a,1,1,1
cxcl14_tiam1a,0.991304348,0.991304348,0.995555556
shisa9a_six3b,1,1,1
pcdh7b_six3b,1,0.999365079,0.999365079
ppp2r2ca_six3b,1,1,1
rgs6_six3b,1,1,1
GABRB2_six3b,1,1,1
crhb_six3b,1,1,1
insig1_six3b,1,1,1
ldb2a_six3b,1,1,1
ebf1b_six3b,1,1,1
kcnj3b_six3b,1,1,1
scrt1a_six3b,1,1,1
dlg2_six3b,1,1,1
mical1_six3b,1,1,1
six3b_st6gal2a,1,1,1
gnai2a_six3b,1,1,1
si:dkey-56f14.4_six3b,1,1,1
rgs7a_six3b,1,1,1
ccr10_six3b,1,1,1
rbfox1_six3b,1,1,1
necab2_six3b,1,1,1
gstp1_six3b,1,0.999365079,0.999365079
gng13b_six3b,1,1,1
hapln1a_six3b,1,1,1
six3b_tshz3a,1,1,1
pcdh7b_shisa9a,1,1,1
ppp2r2ca_shisa9a,1,1,1
rgs6_shisa9a,1,1,1
GABRB2_shisa9a,1,1,1
crhb_shisa9a,1,1,1
insig1_shisa9a,1,0.999365079,0.999365079
ldb2a_shisa9a,1,1,1
ebf1b_shisa9a,1,1,1
kcnj3b_shisa9a,1,1,1
scrt1a_shisa9a,1,1,1
dlg2_shisa9a,1,1,1
mical1_shisa9a,1,1,1
shisa9a_st6gal2a,1,1,1
gnai2a_shisa9a,1,1,1
shisa9a_si:dkey-56f14.4,1,1,1
rgs7a_shisa9a,1,1,1
ccr10_shisa9a,1,1,1
rbfox1_shisa9a,1,1,1
necab2_shisa9a,1,1,1
gstp1_shisa9a,1,0.999365079,0.999365079
gng13b_shisa9a,1,1,1
hapln1a_shisa9a,1,1,1
shisa9a_tshz3a,1,1,1
pcdh7b_ppp2r2ca,1,0.996190476,0.996190476
pcdh7b_rgs6,0.975409836,0.982608696,0.975409836
GABRB2_pcdh7b,0.975409836,0.996825397,0.975409836
crhb_pcdh7b,1,0.998730159,0.998730159
insig1_pcdh7b,0.956521739,0.924444444,0.924444444
ldb2a_pcdh7b,0.983606557,0.984126984,0.983606557
ebf1b_pcdh7b,0.860655738,0.97015873,0.860655738
kcnj3b_pcdh7b,1,0.999365079,0.999365079
pcdh7b_scrt1a,1,0.996190476,0.996190476
dlg2_pcdh7b,0.4,0.4,0.557377049
mical1_pcdh7b,0.965217391,0.965217391,0.975409836
pcdh7b_st6gal2a,0.909836066,0.913043478,0.909836066
gnai2a_pcdh7b,0.8,0.8,0.836065574
pcdh7b_si:dkey-56f14.4,0.982608696,0.982608696,0.999365079
pcdh7b_rgs7a,0.973913043,0.973913043,0.976507937
ccr10_pcdh7b,0.991803279,0.997460317,0.991803279
pcdh7b_rbfox1,0.93442623,0.947826087,0.93442623
necab2_pcdh7b,0.982608696,0.982608696,0.983606557
gstp1_pcdh7b,0.895652174,0.793650794,0.793650794
gng13b_pcdh7b,0.991304348,0.991304348,0.991803279
hapln1a_pcdh7b,0.991304348,0.991304348,0.997460317
pcdh7b_tshz3a,0.967213115,0.991304348,0.967213115
ppp2r2ca_rgs6,1,1,1
GABRB2_ppp2r2ca,1,1,1
crhb_ppp2r2ca,1,1,1
insig1_ppp2r2ca,1,0.999365079,0.999365079
ldb2a_ppp2r2ca,1,1,1
ebf1b_ppp2r2ca,1,1,1
kcnj3b_ppp2r2ca,1,1,1
ppp2r2ca_scrt1a,1,0.999365079,0.999365079
dlg2_ppp2r2ca,1,0.996190476,0.996190476
mical1_ppp2r2ca,1,1,1
ppp2r2ca_st6gal2a,1,1,1
gnai2a_ppp2r2ca,1,0.997460317,0.997460317
ppp2r2ca_si:dkey-56f14.4,1,1,1
ppp2r2ca_rgs7a,1,1,1
ccr10_ppp2r2ca,1,0.999365079,0.999365079
ppp2r2ca_rbfox1,1,1,1
necab2_ppp2r2ca,1,1,1
gstp1_ppp2r2ca,1,0.996825397,0.996825397
gng13b_ppp2r2ca,1,1,1
hapln1a_ppp2r2ca,1,1,1
ppp2r2ca_tshz3a,1,1,1
GABRB2_rgs6,1,1,1
crhb_rgs6,1,1,1
insig1_rgs6,1,0.998095238,0.998095238
ldb2a_rgs6,1,0.999365079,0.999365079
ebf1b_rgs6,1,1,1
kcnj3b_rgs6,1,1,1
rgs6_scrt1a,1,1,1
dlg2_rgs6,0.975409836,0.991304348,0.975409836
mical1_rgs6,1,1,1
rgs6_st6gal2a,1,1,1
gnai2a_rgs6,0.991304348,0.991304348,0.997460317
rgs6_si:dkey-56f14.4,1,1,1
rgs6_rgs7a,1,1,1
ccr10_rgs6,0.991803279,1,0.991803279
rbfox1_rgs6,0.991304348,0.991304348,1
necab2_rgs6,1,1,1
gstp1_rgs6,1,0.994920635,0.994920635
gng13b_rgs6,1,1,1
hapln1a_rgs6,1,1,1
rgs6_tshz3a,1,1,1
crhb_GABRB2,1,1,1
GABRB2_insig1,1,0.998730159,0.998730159
GABRB2_ldb2a,1,0.999365079,0.999365079
ebf1b_GABRB2,1,0.998730159,0.998730159
GABRB2_kcnj3b,1,1,1
GABRB2_scrt1a,1,1,1
dlg2_GABRB2,0.975409836,0.991304348,0.975409836
GABRB2_mical1,1,0.999365079,0.999365079
GABRB2_st6gal2a,0.983606557,1,0.983606557
GABRB2_gnai2a,1,0.998095238,0.998095238
GABRB2_si:dkey-56f14.4,1,1,1
GABRB2_rgs7a,1,0.998095238,0.998095238
ccr10_GABRB2,0.991304348,0.991304348,1
GABRB2_rbfox1,1,0.999365079,0.999365079
GABRB2_necab2,1,1,1
GABRB2_gstp1,0.991304348,0.991304348,0.991803279
GABRB2_gng13b,1,1,1
GABRB2_hapln1a,1,1,1
GABRB2_tshz3a,1,1,1
crhb_insig1,1,1,1
crhb_ldb2a,1,1,1
crhb_ebf1b,1,0.999365079,0.999365079
crhb_kcnj3b,1,1,1
crhb_scrt1a,1,1,1
crhb_dlg2,1,0.999365079,0.999365079
crhb_mical1,1,1,1
crhb_st6gal2a,1,1,1
crhb_gnai2a,1,0.999365079,0.999365079
crhb_si:dkey-56f14.4,1,1,1
crhb_rgs7a,1,1,1
ccr10_crhb,1,1,1
crhb_rbfox1,1,1,1
crhb_necab2,1,1,1
crhb_gstp1,1,0.998730159,0.998730159
crhb_gng13b,1,1,1
crhb_hapln1a,1,1,1
crhb_tshz3a,1,1,1
insig1_ldb2a,1,0.98984127,0.98984127
ebf1b_insig1,0.991803279,0.991746032,0.991746032
insig1_kcnj3b,1,1,1
insig1_scrt1a,1,0.998730159,0.998730159
dlg2_insig1,0.947826087,0.916825397,0.916825397
insig1_mical1,1,0.996190476,0.996190476
insig1_st6gal2a,0.991304348,0.991304348,0.991803279
gnai2a_insig1,0.991803279,0.940952381,0.940952381
insig1_si:dkey-56f14.4,1,1,1
insig1_rgs7a,0.991803279,0.98984127,0.98984127
ccr10_insig1,1,0.998095238,0.998095238
insig1_rbfox1,1,0.986031746,0.986031746
insig1_necab2,1,0.996825397,0.996825397
gstp1_insig1,0.982608696,0.923174603,0.923174603
gng13b_insig1,1,1,1
hapln1a_insig1,1,1,1
insig1_tshz3a,1,1,1
ebf1b_ldb2a,1,0.999365079,0.999365079
kcnj3b_ldb2a,1,1,1
ldb2a_scrt1a,1,1,1
dlg2_ldb2a,0.975409836,0.972063492,0.972063492
ldb2a_mical1,1,1,1
ldb2a_st6gal2a,0.991304348,0.991304348,0.999365079
gnai2a_ldb2a,0.991803279,0.984126984,0.984126984
ldb2a_si:dkey-56f14.4,1,1,1
ldb2a_rgs7a,1,0.998730159,0.998730159
ccr10_ldb2a,1,0.999365079,0.999365079
ldb2a_rbfox1,1,0.999365079,0.999365079
ldb2a_necab2,1,0.998730159,0.998730159
gstp1_ldb2a,0.983606557,0.979047619,0.979047619
gng13b_ldb2a,1,1,1
hapln1a_ldb2a,1,0.998730159,0.998730159
ldb2a_tshz3a,1,1,1
ebf1b_kcnj3b,1,1,1
ebf1b_scrt1a,1,1,1
dlg2_ebf1b,0.901639344,0.981587302,0.901639344
ebf1b_mical1,1,1,1
ebf1b_st6gal2a,0.93442623,0.991304348,0.93442623
ebf1b_gnai2a,0.967213115,0.987936508,0.967213115
ebf1b_si:dkey-56f14.4,0.991803279,0.999365079,0.991803279
ebf1b_rgs7a,1,0.996825397,0.996825397
ccr10_ebf1b,1,1,1
ebf1b_rbfox1,0.967213115,0.991111111,0.967213115
ebf1b_necab2,1,0.999365079,0.999365079
ebf1b_gstp1,0.975409836,0.970793651,0.970793651
ebf1b_gng13b,1,1,1
ebf1b_hapln1a,1,1,1
ebf1b_tshz3a,0.983606557,0.999365079,0.983606557
kcnj3b_scrt1a,1,1,1
dlg2_kcnj3b,1,0.999365079,0.999365079
kcnj3b_mical1,1,1,1
kcnj3b_st6gal2a,1,1,1
gnai2a_kcnj3b,1,1,1
kcnj3b_si:dkey-56f14.4,1,1,1
kcnj3b_rgs7a,1,1,1
ccr10_kcnj3b,1,1,1
kcnj3b_rbfox1,1,0.999365079,0.999365079
kcnj3b_necab2,1,1,1
gstp1_kcnj3b,1,1,1
gng13b_kcnj3b,1,1,1
hapln1a_kcnj3b,1,1,1
kcnj3b_tshz3a,1,1,1
dlg2_scrt1a,1,0.994920635,0.994920635
mical1_scrt1a,1,0.999365079,0.999365079
scrt1a_st6gal2a,1,1,1
gnai2a_scrt1a,1,0.999365079,0.999365079
scrt1a_si:dkey-56f14.4,1,1,1
rgs7a_scrt1a,1,1,1
ccr10_scrt1a,1,1,1
rbfox1_scrt1a,1,1,1
necab2_scrt1a,1,1,1
gstp1_scrt1a,1,0.998095238,0.998095238
gng13b_scrt1a,1,1,1
hapln1a_scrt1a,1,1,1
scrt1a_tshz3a,1,1,1
dlg2_mical1,0.939130435,0.939130435,0.975409836
dlg2_st6gal2a,0.895652174,0.895652174,0.942622951
dlg2_gnai2a,0.730434783,0.730434783,0.83047619
dlg2_si:dkey-56f14.4,0.982608696,0.982608696,1
dlg2_rgs7a,0.973913043,0.973913043,0.975873016
ccr10_dlg2,0.991304348,0.991304348,0.991803279
dlg2_rbfox1,0.942622951,0.947826087,0.942622951
dlg2_necab2,0.982608696,0.982608696,0.983606557
dlg2_gstp1,0.852173913,0.807619048,0.807619048
dlg2_gng13b,1,1,1
dlg2_hapln1a,0.991304348,0.991304348,0.996190476
dlg2_tshz3a,0.983606557,0.991304348,0.983606557
mical1_st6gal2a,0.973913043,0.973913043,1
gnai2a_mical1,0.973913043,0.973913043,0.991803279
mical1_si:dkey-56f14.4,1,1,1
mical1_rgs7a,1,0.999365079,0.999365079
ccr10_mical1,1,1,1
mical1_rbfox1,0.991304348,0.991304348,0.998730159
mical1_necab2,1,0.999365079,0.999365079
gstp1_mical1,0.991803279,0.993015873,0.991803279
gng13b_mical1,1,1,1
hapln1a_mical1,1,0.999365079,0.999365079
mical1_tshz3a,0.991803279,1,0.991803279
gnai2a_st6gal2a,0.973913043,0.973913043,0.975409836
si:dkey-56f14.4_st6gal2a,1,1,1
rgs7a_st6gal2a,1,0.998730159,0.998730159
ccr10_st6gal2a,1,1,1
rbfox1_st6gal2a,0.991304348,0.991304348,0.991803279
necab2_st6gal2a,1,0.997460317,0.997460317
gstp1_st6gal2a,0.991304348,0.99047619,0.99047619
gng13b_st6gal2a,1,1,1
hapln1a_st6gal2a,1,1,1
st6gal2a_tshz3a,0.983606557,0.999365079,0.983606557
gnai2a_si:dkey-56f14.4,1,1,1
gnai2a_rgs7a,0.982608696,0.982608696,0.984761905
ccr10_gnai2a,1,0.999365079,0.999365079
gnai2a_rbfox1,0.982608696,0.982608696,0.982857143
gnai2a_necab2,0.991304348,0.988571429,0.988571429
gnai2a_gstp1,0.975409836,0.871111111,0.871111111
gnai2a_gng13b,0.991803279,1,0.991803279
gnai2a_hapln1a,1,0.999365079,0.999365079
gnai2a_tshz3a,0.991304348,0.991304348,0.991803279
rgs7a_si:dkey-56f14.4,1,1,1
ccr10_si:dkey-56f14.4,1,1,1
rbfox1_si:dkey-56f14.4,1,1,1
necab2_si:dkey-56f14.4,1,1,1
gstp1_si:dkey-56f14.4,1,1,1
gng13b_si:dkey-56f14.4,1,1,1
hapln1a_si:dkey-56f14.4,1,1,1
si:dkey-56f14.4_tshz3a,1,1,1
ccr10_rgs7a,1,1,1
rbfox1_rgs7a,1,0.997460317,0.997460317
