Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
stx3a_vsx1,0.005112474,0.023779725,0.058229814,0.001370489,0.026914329,0.049327354,0.178240741,0.319116136,0.031971581
chst1_vsx1,0.005521472,0.01126408,0.052795031,0.000761383,0.020470053,0.013452915,0.06712963,0.20709147,0.012433393
crygn2_vsx1,0.104601227,0.061326658,0.079968944,0.017664078,0.09969674,0.024663677,0.076388889,0.472250771,0.023090586
cryba1l1_vsx1,0.100408998,0.047559449,0.065993789,0.012638952,0.087566338,0.029147982,0.05787037,0.440904419,0.014209591
cryba4_vsx1,0.112372188,0.048811014,0.088509317,0.012791229,0.104245641,0.062780269,0.074074074,0.489208633,0.017761989
ddah2_vsx1,0.052658487,0.077596996,0.024068323,0.017511801,0.034874905,0.056053812,0.053240741,0.388489209,0.060390764
crygm2d13_vsx1,0.098773006,0.057571965,0.076863354,0.005481955,0.089082638,0.044843049,0.071759259,0.452209661,0.019538188
rorab_vsx1,0.038650307,0.042553191,0.114906832,0.042485153,0.083775588,0.053811659,0.1875,0.400822199,0.065719361
gnb3a_pcp4l1,0.001533742,0.017521902,0.048913043,0.000152277,0.031084155,0.033632287,0.113425926,0.342240493,0.019538188
bhlhe23_gnb3a,0.00204499,0.021276596,0.049689441,0,0.034874905,0.038116592,0.125,0.331449126,0.01598579
bcl2l10_gnb3a,0.009202454,0.040050063,0.060559006,0.000304553,0.045109932,0.022421525,0.131944444,0.385919836,0.030195382
gnb3a_tmem178b,0.003783231,0.012515645,0.059782609,0.000152277,0.040940106,0.035874439,0.12037037,0.301130524,0.012433393
foxo4_gnb3a,0.00603272,0.031289111,0.031832298,0.000761383,0.023502654,0.024663677,0.069444444,0.224049332,0.024866785
gnb3a_hunk,0.002147239,0.010012516,0.008540373,0.000304553,0.005307051,0.004484305,0.013888889,0.122816033,0.003552398
gnb3a_si:ch211-260e23.9,0.006748466,0.040050063,0.060559006,0.000609106,0.034874905,0.038116592,0.115740741,0.295477903,0.019538188
gnb3a_nol4la,0.002658487,0.01126408,0.014751553,0.000152277,0.007960576,0.002242152,0.018518519,0.123843782,0.010657194
gnb3a_tp53inp1,0.004703476,0.027534418,0.022515528,0.000152277,0.018195603,0.011210762,0.053240741,0.181397739,0.019538188
gnb3a_neurod4,0.012372188,0.071339174,0.070652174,0.000609106,0.054586808,0.060538117,0.194444444,0.573997945,0.055062167
chn1_gnb3a,0.003783231,0.025031289,0.059006211,0.00045683,0.032600455,0.024663677,0.094907407,0.26053443,0.019538188
calb2b_gnb3a,0.002249489,0.02252816,0.099378882,0.000152277,0.046247157,0.051569507,0.175925926,0.387461459,0.040852575
crybb1_gnb3a,0.010429448,0.021276596,0.038043478,0.000609106,0.039044731,0.020179372,0.034722222,0.308838643,0.012433393
cadm3_gnb3a,0.011451943,0.043804756,0.055900621,0.001218212,0.047005307,0.035874439,0.081018519,0.305755396,0.03374778
crygm2d17_gnb3a,0.005112474,0.010012516,0.016304348,0.000304553,0.018574678,0.002242152,0.009259259,0.135149024,0.005328597
gnb3a_stx3a,0.001329243,0.012515645,0.043478261,0,0.017058378,0.022421525,0.136574074,0.265159301,0.021314387
chst1_gnb3a,0.001124744,0.010012516,0.031055901,0,0.015542077,0.004484305,0.060185185,0.150051387,0.007104796
crygn2_gnb3a,0.010327198,0.026282854,0.033385093,0.001065936,0.03222138,0.013452915,0.043981481,0.270811922,0.010657194
cryba1l1_gnb3a,0.009406953,0.020025031,0.026397516,0.000609106,0.028430629,0.006726457,0.037037037,0.244604317,0.012433393
cryba4_gnb3a,0.010429448,0.023779725,0.035714286,0.000761383,0.038665656,0.015695067,0.043981481,0.28725591,0.010657194
ddah2_gnb3a,0.005316973,0.036295369,0.013198758,0.000609106,0.018195603,0.029147982,0.034722222,0.252312436,0.051509769
crygm2d13_gnb3a,0.009406953,0.023779725,0.028726708,0.000609106,0.03222138,0.015695067,0.039351852,0.253340185,0.010657194
gnb3a_rorab,0.004498978,0.021276596,0.083850932,0.000761383,0.050037908,0.035874439,0.134259259,0.318602261,0.039076377
bhlhe23_pcp4l1,0.001533742,0.017521902,0.039596273,0.000152277,0.047005307,0.02690583,0.085648148,0.255909558,0.008880995
bcl2l10_pcp4l1,0.00603272,0.02252816,0.059006211,0.000761383,0.047384382,0.01793722,0.078703704,0.298047276,0.01598579
pcp4l1_tmem178b,0.002351738,0.010012516,0.065993789,0,0.061789234,0.01793722,0.087962963,0.225590956,0.008880995
foxo4_pcp4l1,0.003067485,0.021276596,0.022515528,0.00045683,0.021986353,0.020179372,0.055555556,0.166495375,0.024866785
hunk_pcp4l1,0.001431493,0.003754693,0.01242236,0,0.004169826,0.004484305,0.013888889,0.098150051,0.001776199
pcp4l1_si:ch211-260e23.9,0.003680982,0.023779725,0.057453416,0.000609106,0.035633055,0.02690583,0.090277778,0.228674203,0.008880995
nol4la_pcp4l1,0.001124744,0.008760951,0.013975155,0.000304553,0.010235027,0.004484305,0.018518519,0.105858171,0.005328597
pcp4l1_tp53inp1,0.002760736,0.018773467,0.027173913,0.00045683,0.021607278,0.015695067,0.050925926,0.142343268,0.012433393
neurod4_pcp4l1,0.005623722,0.051314143,0.055900621,0.000304553,0.040561031,0.031390135,0.136574074,0.43987667,0.03374778
chn1_pcp4l1,0.001431493,0.020025031,0.067546584,0.00045683,0.037528431,0.01793722,0.05787037,0.197327852,0.007104796
calb2b_pcp4l1,0.001635992,0.01126408,0.11568323,0.000152277,0.049658832,0.02690583,0.143518519,0.279033916,0.017761989
crybb1_pcp4l1,0.004805726,0.012515645,0.040372671,0.000304553,0.03222138,0.011210762,0.037037037,0.251798561,0.010657194
cadm3_pcp4l1,0.005214724,0.030037547,0.069099379,0.000609106,0.053828658,0.020179372,0.060185185,0.236896197,0.014209591
crygm2d17_pcp4l1,0.001840491,0.003754693,0.017857143,0,0.012130402,0.002242152,0.006944444,0.119732785,0.003552398
pcp4l1_stx3a,0.000613497,0.012515645,0.031832298,0.000152277,0.021607278,0.015695067,0.094907407,0.192189106,0.01598579
chst1_pcp4l1,0.000817996,0.007509387,0.034937888,0,0.011751327,0.006726457,0.041666667,0.12024666,0.007104796
crygn2_pcp4l1,0.004396728,0.018773467,0.035714286,0.000609106,0.028051554,0.011210762,0.032407407,0.221479959,0.010657194
cryba1l1_pcp4l1,0.003680982,0.010012516,0.031055901,0.00045683,0.022365428,0.002242152,0.027777778,0.215313464,0.007104796
cryba4_pcp4l1,0.004805726,0.007509387,0.040372671,0.000913659,0.03525398,0.013452915,0.034722222,0.235868448,0.001776199
ddah2_pcp4l1,0.003783231,0.025031289,0.01242236,0.000761383,0.012888552,0.013452915,0.034722222,0.209146968,0.019538188
crygm2d13_pcp4l1,0.003374233,0.008760951,0.031832298,0.000609106,0.032600455,0.011210762,0.037037037,0.213257965,0.003552398
pcp4l1_rorab,0.001840491,0.017521902,0.091614907,0.000761383,0.060272934,0.01793722,0.106481481,0.246659815,0.024866785
bcl2l10_bhlhe23,0.010224949,0.04505632,0.051242236,0.000761383,0.075056861,0.013452915,0.094907407,0.264645427,0.014209591
bhlhe23_tmem178b,0.003885481,0.018773467,0.040372671,0.000152277,0.06368461,0.020179372,0.099537037,0.230729702,0.010657194
bhlhe23_foxo4,0.006134969,0.037546934,0.019409938,0.000609106,0.036391205,0.01793722,0.055555556,0.167523124,0.012433393
bhlhe23_hunk,0.002147239,0.017521902,0.006987578,0.000152277,0.007581501,0.002242152,0.013888889,0.082733813,0.003552398
bhlhe23_si:ch211-260e23.9,0.006952965,0.036295369,0.048913043,0.000152277,0.040940106,0.02690583,0.078703704,0.211716341,0.014209591
bhlhe23_nol4la,0.001840491,0.01126408,0.01242236,0.000152277,0.018574678,0.002242152,0.023148148,0.098150051,0.005328597
bhlhe23_tp53inp1,0.004805726,0.027534418,0.017080745,0.00045683,0.018574678,0.006726457,0.039351852,0.130010277,0.005328597
bhlhe23_neurod4,0.012985685,0.075093867,0.058229814,0.000913659,0.064063685,0.040358744,0.145833333,0.423946557,0.047957371
bhlhe23_chn1,0.003271984,0.027534418,0.045807453,0.000304553,0.065579985,0.01793722,0.078703704,0.194244604,0.005328597
bhlhe23_calb2b,0.001840491,0.025031289,0.065217391,0.000304553,0.048521607,0.035874439,0.138888889,0.285200411,0.021314387
bhlhe23_crybb1,0.007668712,0.025031289,0.020962733,0.000152277,0.064063685,0.004484305,0.039351852,0.243576567,0.014209591
bhlhe23_cadm3,0.010838446,0.052565707,0.048913043,0.000761383,0.073919636,0.02690583,0.064814815,0.23381295,0.023090586
bhlhe23_crygm2d17,0.00408998,0.003754693,0.007763975,0,0.026914329,0,0.011574074,0.121274409,0.007104796
bhlhe23_stx3a,0.001022495,0.017521902,0.035714286,0.000152277,0.031084155,0.022421525,0.106481481,0.194758479,0.019538188
bhlhe23_chst1,0.001124744,0.008760951,0.025621118,0,0.018195603,0.006726457,0.046296296,0.136690647,0.012433393
bhlhe23_crygn2,0.007259714,0.020025031,0.01242236,0.000304553,0.051554208,0.011210762,0.027777778,0.211716341,0.007104796
bhlhe23_cryba1l1,0.006441718,0.023779725,0.011645963,0.000152277,0.050037908,0.004484305,0.025462963,0.19373073,0.008880995
bhlhe23_cryba4,0.007770961,0.020025031,0.019409938,0.00045683,0.057619409,0.01793722,0.032407407,0.215827338,0.007104796
bhlhe23_ddah2,0.005316973,0.04505632,0.013198758,0.000304553,0.020849128,0.02690583,0.032407407,0.208633094,0.026642984
bhlhe23_crygm2d13,0.00797546,0.013767209,0.013198758,0.00045683,0.053828658,0.004484305,0.027777778,0.199897225,0.008880995
bhlhe23_rorab,0.004192229,0.027534418,0.060559006,0.000913659,0.079984837,0.020179372,0.101851852,0.236382323,0.031971581
bcl2l10_tmem178b,0.029447853,0.031289111,0.10947205,0.00791838,0.105382866,0.01793722,0.092592593,0.2995889,0.012433393
bcl2l10_foxo4,0.069836401,0.080100125,0.058229814,0.050251256,0.065579985,0.029147982,0.076388889,0.250256937,0.039076377
bcl2l10_hunk,0.020858896,0.028785982,0.023291925,0.003045531,0.020849128,0.002242152,0.013888889,0.151593011,0.005328597
bcl2l10_si:ch211-260e23.9,0.090184049,0.09261577,0.187111801,0.035175879,0.099317665,0.051569507,0.115740741,0.354573484,0.023090586
bcl2l10_nol4la,0.016768916,0.017521902,0.049689441,0.00791838,0.03525398,0.006726457,0.020833333,0.147482014,0.007104796
bcl2l10_tp53inp1,0.061042945,0.075093867,0.068322981,0.031825796,0.050416983,0.024663677,0.055555556,0.22713258,0.01598579
bcl2l10_neurod4,0.214212679,0.232790989,0.110248447,0.044617025,0.121683093,0.040358744,0.166666667,0.563206578,0.085257549
bcl2l10_chn1,0.023006135,0.052565707,0.091614907,0.029541648,0.062168309,0.01793722,0.06712963,0.204008222,0.01598579
bcl2l10_calb2b,0.00603272,0.032540676,0.128881988,0.001218212,0.067096285,0.024663677,0.155092593,0.294450154,0.028419183
bcl2l10_crybb1,0.118813906,0.083854819,0.215062112,0.029693924,0.187263078,0.024663677,0.069444444,0.37307297,0.026642984
bcl2l10_cadm3,0.162883436,0.135168961,0.151397516,0.070351759,0.153146323,0.058295964,0.087962963,0.33967112,0.04973357
bcl2l10_crygm2d17,0.041615542,0.02252816,0.101708075,0.003197807,0.092115239,0.00896861,0.018518519,0.185508736,0.008880995
bcl2l10_stx3a,0.005521472,0.021276596,0.042701863,0.005329679,0.021986353,0.01793722,0.106481481,0.170606372,0.03374778
bcl2l10_chst1,0.007566462,0.012515645,0.059006211,0.001675042,0.023502654,0.006726457,0.046296296,0.136690647,0.007104796
bcl2l10_crygn2,0.096625767,0.078848561,0.190993789,0.035784986,0.173995451,0.024663677,0.055555556,0.341212744,0.030195382
bcl2l10_cryba1l1,0.089263804,0.075093867,0.180124224,0.025582458,0.158832449,0.015695067,0.046296296,0.317574512,0.017761989
bcl2l10_cryba4,0.100613497,0.067584481,0.206521739,0.025734734,0.180439727,0.042600897,0.064814815,0.348920863,0.021314387
bcl2l10_ddah2,0.054601227,0.108886108,0.037267081,0.040048728,0.044351782,0.029147982,0.037037037,0.282117163,0.069271758
bcl2l10_crygm2d13,0.085685072,0.067584481,0.178571429,0.008832039,0.160348749,0.040358744,0.043981481,0.328365879,0.024866785
bcl2l10_rorab,0.035582822,0.046307885,0.138198758,0.079792904,0.114480667,0.024663677,0.134259259,0.2672148,0.044404973
foxo4_tmem178b,0.01390593,0.032540676,0.045807453,0.00395919,0.038286581,0.01793722,0.06712963,0.182425488,0.010657194
hunk_tmem178b,0.006134969,0.008760951,0.019409938,0.000304553,0.009476876,0.002242152,0.011574074,0.097636177,0.001776199
si:ch211-260e23.9_tmem178b,0.018200409,0.030037547,0.097049689,0.003806913,0.070507961,0.029147982,0.094907407,0.238437821,0.010657194
nol4la_tmem178b,0.006339468,0.006257822,0.031055901,0.000761383,0.023123578,0,0.018518519,0.105858171,0.003552398
tmem178b_tp53inp1,0.014314928,0.026282854,0.049689441,0.003197807,0.040561031,0.011210762,0.046296296,0.158273381,0.010657194
neurod4_tmem178b,0.032106339,0.060075094,0.071428571,0.002588701,0.076952237,0.035874439,0.155092593,0.427029805,0.026642984
chn1_tmem178b,0.005010225,0.02252816,0.086180124,0.001979595,0.06671721,0.01793722,0.076388889,0.178314491,0.003552398
calb2b_tmem178b,0.002351738,0.017521902,0.150621118,0.000152277,0.092115239,0.038116592,0.152777778,0.228674203,0.023090586
crybb1_tmem178b,0.021267894,0.020025031,0.076086957,0.002436425,0.091357089,0.01793722,0.032407407,0.282117163,0.010657194
cadm3_tmem178b,0.026175869,0.046307885,0.10947205,0.006091061,0.108794541,0.029147982,0.076388889,0.254881809,0.019538188
crygm2d17_tmem178b,0.008486708,0.007509387,0.038043478,0.00045683,0.035633055,0.002242152,0.013888889,0.130524152,0.005328597
stx3a_tmem178b,0.001840491,0.010012516,0.041925466,0.000304553,0.028430629,0.022421525,0.12037037,0.152620761,0.014209591
chst1_tmem178b,0.003067485,0.007509387,0.047360248,0.000152277,0.021607278,0.006726457,0.050925926,0.117677287,0.005328597
crygn2_tmem178b,0.018711656,0.018773467,0.069875776,0.002588701,0.081880212,0.004484305,0.027777778,0.244604317,0.008880995
cryba1l1_tmem178b,0.016359918,0.012515645,0.061335404,0.001370489,0.06444276,0.011210762,0.030092593,0.243062693,0.001776199
cryba4_tmem178b,0.01809816,0.017521902,0.082298137,0.001522765,0.085291888,0.01793722,0.043981481,0.262076053,0.001776199
ddah2_tmem178b,0.01400818,0.041301627,0.01863354,0.002588701,0.027672479,0.024663677,0.039351852,0.208633094,0.017761989
crygm2d13_tmem178b,0.017586912,0.010012516,0.069099379,0.000913659,0.075056861,0.024663677,0.048611111,0.228160329,0.005328597
rorab_tmem178b,0.008793456,0.023779725,0.129658385,0.006852444,0.112964367,0.02690583,0.115740741,0.20709147,0.021314387
foxo4_hunk,0.010736196,0.021276596,0.005434783,0.001522765,0.006823351,0.002242152,0.011574074,0.098150051,0.007104796
foxo4_si:ch211-260e23.9,0.038548057,0.080100125,0.048136646,0.019186843,0.044730857,0.053811659,0.074074074,0.201952724,0.037300178
foxo4_nol4la,0.008282209,0.016270338,0.02173913,0.004111466,0.016300227,0.002242152,0.018518519,0.102261048,0.007104796
foxo4_tp53inp1,0.026687117,0.057571965,0.024068323,0.01537993,0.020849128,0.02690583,0.048611111,0.132579651,0.024866785
foxo4_neurod4,0.087218814,0.181476846,0.044254658,0.024059692,0.057619409,0.035874439,0.081018519,0.319116136,0.094138544
chn1_foxo4,0.011247444,0.052565707,0.038819876,0.016141313,0.025018954,0.02690583,0.041666667,0.119218911,0.017761989
calb2b_foxo4,0.004294479,0.030037547,0.048913043,0.000761383,0.027672479,0.031390135,0.090277778,0.162384378,0.014209591
crybb1_foxo4,0.051431493,0.061326658,0.031055901,0.013248058,0.071645186,0.022421525,0.046296296,0.226618705,0.023090586
cadm3_foxo4,0.075255624,0.120150188,0.048136646,0.040505558,0.06444276,0.049327354,0.0625,0.201438849,0.051509769
crygm2d17_foxo4,0.022494888,0.021276596,0.020962733,0.002131871,0.03222138,0.004484305,0.016203704,0.114594039,0.014209591
foxo4_stx3a,0.003374233,0.017521902,0.025621118,0.002284148,0.008339651,0.035874439,0.076388889,0.098150051,0.026642984
chst1_foxo4,0.003271984,0.01126408,0.023291925,0.000304553,0.011372252,0.004484305,0.030092593,0.090955807,0.003552398
crygn2_foxo4,0.047852761,0.063829787,0.036490683,0.020557332,0.058377559,0.029147982,0.048611111,0.212230216,0.031971581
cryba1l1_foxo4,0.042535787,0.048811014,0.032608696,0.012182123,0.059135709,0.013452915,0.037037037,0.193216855,0.026642984
cryba4_foxo4,0.048364008,0.053817272,0.034161491,0.014161718,0.06595906,0.049327354,0.05787037,0.212230216,0.014209591
ddah2_foxo4,0.025255624,0.098873592,0.01552795,0.020709609,0.025398029,0.035874439,0.023148148,0.170606372,0.076376554
crygm2d13_foxo4,0.042229039,0.052565707,0.031055901,0.005329679,0.059514784,0.02690583,0.046296296,0.20606372,0.024866785
foxo4_rorab,0.022903885,0.048811014,0.050465839,0.048119385,0.042456406,0.020179372,0.092592593,0.165467626,0.051509769
hunk_si:ch211-260e23.9,0.012474438,0.031289111,0.029503106,0.001218212,0.012509477,0.006726457,0.011574074,0.12692703,0.003552398
hunk_nol4la,0.004396728,0.01126408,0.006987578,0.000304553,0.005686126,0.002242152,0.006944444,0.053956835,0.001776199
hunk_tp53inp1,0.009509202,0.012515645,0.016304348,0.000609106,0.008339651,0.006726457,0,0.085303186,0.005328597
hunk_neurod4,0.026380368,0.051314143,0.017857143,0.002588701,0.014404852,0.004484305,0.013888889,0.181397739,0.012433393
chn1_hunk,0.00408998,0.017521902,0.017080745,0.000761383,0.004548901,0.004484305,0.00462963,0.063720452,0
calb2b_hunk,0.001226994,0.01126408,0.02173913,0.000152277,0.006823351,0.004484305,0.013888889,0.084275437,0.003552398
crybb1_hunk,0.016666667,0.013767209,0.026397516,0.001675042,0.014783927,0.002242152,0.006944444,0.130010277,0.001776199
cadm3_hunk,0.021676892,0.031289111,0.019409938,0.003654637,0.014404852,0.004484305,0.009259259,0.118191161,0.007104796
crygm2d17_hunk,0.006850716,0.005006258,0.014751553,0.000152277,0.006823351,0,0.002314815,0.0668037,0
hunk_stx3a,0.000817996,0.006257822,0.004658385,0.000152277,0.0015163,0,0.009259259,0.050359712,0.005328597
chst1_hunk,0.001124744,0.005006258,0.006987578,0,0.00227445,0.002242152,0.00462963,0.048304214,0.001776199
crygn2_hunk,0.014826176,0.018773467,0.019409938,0.001218212,0.016300227,0.002242152,0.00462963,0.12024666,0.003552398
cryba1l1_hunk,0.01400818,0.016270338,0.014751553,0.000609106,0.015921152,0.002242152,0,0.115107914,0.001776199
cryba4_hunk,0.015541922,0.01126408,0.022515528,0.000913659,0.017437453,0.00896861,0.009259259,0.124871531,0.001776199
ddah2_hunk,0.00807771,0.023779725,0.004658385,0.001827318,0.005307051,0.004484305,0.00462963,0.089928058,0.010657194
crygm2d13_hunk,0.014314928,0.010012516,0.023291925,0.00045683,0.013646702,0.004484305,0.009259259,0.119218911,0.005328597
hunk_rorab,0.005214724,0.013767209,0.020962733,0.002436425,0.010235027,0,0.011574074,0.091469681,0.005328597
nol4la_si:ch211-260e23.9,0.010429448,0.020025031,0.039596273,0.002740978,0.020090978,0.004484305,0.020833333,0.130524152,0.005328597
si:ch211-260e23.9_tp53inp1,0.039263804,0.072590738,0.060559006,0.016902695,0.041698256,0.042600897,0.050925926,0.191675231,0.012433393
neurod4_si:ch211-260e23.9,0.100102249,0.206508135,0.110248447,0.016750419,0.076573161,0.049327354,0.159722222,0.45323741,0.051509769
chn1_si:ch211-260e23.9,0.012985685,0.052565707,0.097826087,0.010811634,0.038286581,0.031390135,0.069444444,0.166495375,0.012433393
calb2b_si:ch211-260e23.9,0.004907975,0.031289111,0.125776398,0.000761383,0.045868082,0.047085202,0.164351852,0.21377184,0.024866785
crybb1_si:ch211-260e23.9,0.065644172,0.068836045,0.159161491,0.010659357,0.09969674,0.073991031,0.053240741,0.321171634,0.008880995
cadm3_si:ch211-260e23.9,0.082515337,0.123904881,0.142080745,0.027105223,0.10121304,0.087443946,0.087962963,0.275436793,0.037300178
crygm2d17_si:ch211-260e23.9,0.028118609,0.027534418,0.085403727,0.001827318,0.048142532,0.006726457,0.011574074,0.162384378,0.005328597
si:ch211-260e23.9_stx3a,0.00398773,0.023779725,0.043478261,0.002131871,0.016679303,0.029147982,0.104166667,0.126413155,0.014209591
chst1_si:ch211-260e23.9,0.00408998,0.012515645,0.059782609,0.000761383,0.014783927,0.00896861,0.046296296,0.104830421,0.008880995
crygn2_si:ch211-260e23.9,0.05398773,0.062578223,0.144409938,0.015989036,0.097043215,0.038116592,0.050925926,0.28725591,0.01598579
cryba1l1_si:ch211-260e23.9,0.053680982,0.062578223,0.133540373,0.009897975,0.082638362,0.031390135,0.041666667,0.276978417,0.012433393
cryba4_si:ch211-260e23.9,0.057566462,0.066332916,0.169254658,0.009593422,0.09969674,0.073991031,0.05787037,0.301644399,0.019538188
ddah2_si:ch211-260e23.9,0.029754601,0.107634543,0.034161491,0.015989036,0.030326005,0.051569507,0.034722222,0.238951696,0.039076377
crygm2d13_si:ch211-260e23.9,0.052862986,0.078848561,0.145186335,0.005329679,0.090978014,0.044843049,0.055555556,0.274409044,0.008880995
rorab_si:ch211-260e23.9,0.020347648,0.04505632,0.145186335,0.025125628,0.070887036,0.047085202,0.111111111,0.207605344,0.024866785
nol4la_tp53inp1,0.00797546,0.013767209,0.01863354,0.003350084,0.011751327,0.002242152,0.011574074,0.076567318,0.005328597
neurod4_nol4la,0.021370143,0.025031289,0.027173913,0.007156997,0.022365428,0.004484305,0.023148148,0.190647482,0.019538188
chn1_nol4la,0.003476483,0.015018773,0.020962733,0.002284148,0.009855951,0.002242152,0.011574074,0.075025694,0.001776199
calb2b_nol4la,0.001022495,0.008760951,0.02484472,0,0.007202426,0.004484305,0.025462963,0.072970195,0.007104796
crybb1_nol4la,0.016155419,0.008760951,0.033385093,0.002131871,0.038665656,0,0.009259259,0.164953751,0.003552398
cadm3_nol4la,0.019018405,0.023779725,0.030279503,0.007766103,0.034874905,0.002242152,0.018518519,0.136690647,0.008880995
crygm2d17_nol4la,0.008282209,0.002503129,0.020186335,0.000304553,0.015921152,0,0.002314815,0.082733813,0.003552398
nol4la_stx3a,0.001226994,0.003754693,0.010869565,0,0.00227445,0,0.018518519,0.044707091,0.001776199
chst1_nol4la,0.001329243,0.005006258,0.013198758,0.00045683,0.0030326,0.002242152,0.013888889,0.051901336,0.003552398
crygn2_nol4la,0.014212679,0.007509387,0.036490683,0.002588701,0.036391205,0,0.006944444,0.150051387,0.008880995
cryba1l1_nol4la,0.012372188,0.007509387,0.027173913,0.002131871,0.032600455,0,0.006944444,0.138232271,0.005328597
cryba4_nol4la,0.015439673,0.002503129,0.036490683,0.001370489,0.037907506,0.004484305,0.011574074,0.157245632,0.007104796
ddah2_nol4la,0.008179959,0.012515645,0.01242236,0.003197807,0.011751327,0.002242152,0.009259259,0.118191161,0.019538188
crygm2d13_nol4la,0.013394683,0.006257822,0.031055901,0.000609106,0.03373768,0,0.009259259,0.139773895,0.007104796
